movie_id,title,release_date,popularity,vote_average,vote_count,overview,original_language,genre_ids
1254135,"13 Days, 13 Nights: In the Hell of Kabul",2025-06-27,5.0409,6.616,155,"Kabul, August 15, 2021. US troops are preparing to withdraw from Afghanistan, while the Taliban are marching on the capital to seize power. Amid the chaos, Commander Mohamed Bida and his men are in charge of security at the French embassy, the last Western mission to remain open. Trapped along with 500 people, left to their own devices, the team must reach the airport at all costs. A perilous mission with no guarantee of success to flee the hell of Kabul and rescue what remains of humanity.",fr,"[28, 10752, 53]"
999243,Hell of a Summer,2025-04-03,5.0221,5.693,140,"When 24-year-old Jason Hochberg arrives for counsellor weekend at his beloved Camp Pineway, his biggest problem is feeling out of touch with his teenage co-workers. Little does he know; a masked killer has murdered camp owners John and Kathy and is preparing to strike again.",en,"[27, 35, 9648]"
1280672,One of Them Days,2025-01-16,4.7271,6.643,242,"Best friends and roommates Dreux and Alyssa are about to have One of Them Days. When they discover Alyssa’s boyfriend has blown their rent money, the duo finds themselves going to extremes in a comical race against the clock to avoid eviction and keep their friendship intact.",en,[35]
1480382,The Voice of Hind Rajab,2025-09-25,5.3791,8.145,121,"January 29, 2024. Red Crescent volunteers receive an emergency call. A five-year old girl is trapped in a car under fire in Gaza, pleading for rescue. While trying to keep her on the line, they do everything they can to get an ambulance to her. Her name was Hind Rajab.",ar,[18]
1128655,The Surfer,2025-04-11,4.5958,5.8,248,"A man returns to the idyllic beach of his childhood to surf with his son. When he is humiliated by a group of locals, the man is drawn into a conflict that keeps rising and pushes him to his breaking point.",en,"[53, 18]"
1323475,Champagne Problems,2025-11-18,5.0802,6.101,188,A driven American exec heads to Paris determined to acquire a champagne brand by Christmas — and accidentally falls for the heir to the bubbly empire.,en,"[10749, 35]"
979660,Freaky Tales,2025-04-04,4.8041,6.374,191,"In 1987 Oakland, a mysterious force guides The Town's underdogs in four interconnected tales: teen punks defend their turf against Nazi skinheads, a rap duo battles for hip-hop immortality, a weary henchman gets a shot at redemption, and an NBA All-Star settles the score.",en,"[28, 35, 80]"
1302916,Heart Eyes,2025-02-06,4.4219,6.374,420,"When the ""Heart Eyes Killer"" strikes Seattle, a pair of co-workers pulling overtime on Valentine's Day are mistaken for a couple by the elusive couple-hunting killer. Now, they must spend the most romantic night of the year running for their lives.",en,"[27, 35, 10749]"
1371202,iHostage,2025-04-18,3.9858,5.937,287,"When a gunman enters an Apple Store in the heart of Amsterdam, the police face a delicate challenge to resolve the standoff.",nl,"[53, 80, 18]"
1013601,The Alto Knights,2025-03-19,4.7701,6.265,370,"Two of New York's most notorious organized crime bosses, Frank Costello and Vito Genovese, vie for control of the city's streets. Once the best of friends, petty jealousies and a series of betrayals place them on a deadly collision course that will reshape the Mafia (and America) forever.",en,"[80, 18, 36]"
1230208,Squad 36,2025-02-27,3.3474,6.24,175,"Forced out of his elite unit, a troubled cop launches his own rogue investigation when mysterious killings claim the lives of his former colleagues.",fr,"[28, 80, 18, 53]"
1272149,Bridget Jones: Mad About the Boy,2025-02-12,4.803,6.416,470,"Bridget Jones navigates life as a widow and single mum with the help of her family, friends, and former lover, Daniel. Back to work and on the apps, she's pursued by a younger man and maybe – just maybe – her son's science teacher.",en,"[10749, 35, 18]"
1218762,Jingle Bell Heist,2025-11-25,4.5012,6.033,228,Two down-on-their-luck hourly workers team up to rob a posh London department store on Christmas Eve. Will they steal each other's hearts along the way?,en,"[10749, 80, 35]"
1151039,Nonnas,2025-05-01,3.7708,6.791,438,"After losing his beloved mother, a man risks everything to honor her by opening an Italian restaurant with actual nonnas — grandmothers — as the chefs.",en,[35]
1122099,The Ballad of Wallis Island,2025-03-28,3.8591,7.108,130,An eccentric lottery winner who lives alone on a remote island tries to make his fantasies come true by getting his favourite musicians to perform at his home.,en,"[35, 18, 10402]"
1144430,Last Bullet,2025-05-06,4.3847,6.524,246,Car genius Lino returns to conclude his vendetta against Areski and the corrupt commander who ruined their lives in this turbo-charged trilogy finale.,fr,"[28, 80, 53, 18]"
1401318,A Merry Little Ex-Mas,2025-11-12,4.0118,6.093,156,"All Kate and Everett want for Christmas is an amicable divorce and one last holiday as a family, but new flames and old feelings complicate their plans.",en,"[10749, 35]"
1229730,Carjackers,2025-03-27,4.3657,6.118,208,"By day, they're invisible—valets, hostesses, and bartenders at a luxury hotel. By night, they're the Carjackers, a crew of skilled drivers who track and rob wealthy clients on the road. As they plan their ultimate heist, the hotel director hires a ruthless hitman, to stop them at all costs. With danger closing in, can Nora, Zoe, Steve, and Prestance pull off their biggest score yet?",fr,"[28, 12]"
1266798,Dog 51,2025-10-15,3.7103,6.5,143,"In the near future, Paris is divided into three zones that separate social classes, and no one can escape ALMA, a predictive AI that has revolutionized law enforcement. When ALMA’s creator is assassinated, Salia, a top agent, and Zem, a jaded cop, are forced to work together to solve a murder that may expose the dark secrets of the system they serve.",fr,"[53, 878, 80, 28]"
1239655,Friendship,2025-05-09,4.1351,6.4,212,"Suburban dad Craig falls hard for his charismatic new neighbor Austin, and his attempts to make an adult male friend threatens to ruin both of their lives.",en,[35]
1243341,Z-O-M-B-I-E-S 4: Dawn of the Vampires,2025-07-10,4.2432,6.864,132,"A new adventure dawns for Zed and Addison when their summer road trip takes an unexpected detour, landing them in the middle of yet another monster rivalry: Daywalkers vs. Vampires. Tensions flare when Zed and Addison find themselves acting as camp counselors between the two opposing supernatural factions. With the help of Eliza and Willa, they must convince sworn enemies Nova and Victor to try to unite their warring worlds before an even greater threat endangers them all.",en,"[14, 10402, 10749, 12, 10751, 35, 10770]"
1241634,Saiyaara,2025-07-18,4.3581,6.429,126,"Two artistic souls find harmony through music despite their contrasting worlds. As feelings deepen, age and circumstances challenge their undeniable bond.",hi,"[10749, 18, 10402]"
1254786,The Life List,2025-03-27,4.2141,6.987,556,"When her mother sends her on a quest to complete a teenage bucket list, a young woman uncovers family secrets, finds romance — and rediscovers herself.",en,"[10749, 35, 18]"
1425045,Brick,2025-07-02,4.161,5.788,653,"When a mysterious brick wall encloses their apartment building overnight, Tim and Olivia must unite with their wary neighbors to get out alive.",de,"[53, 878]"
1210732,How to Make a Killing,2025-01-01,4.0466,6.431,232,"Michel and Cathy, wed for longer than they can remember, lead a quiet but monotonous life in the mountains. When a bear bursts out in front of Michel’s car, accidentally killing two drug dealers and revealing a €2 million loot in the process, their life takes an unpredictable turn, especially when they decide to cover up the incident and keep the money! But their plan leads them to stumble upon an unexplained trail of dead bodies. More used to being honest than crooked, Michel and Cathy’s clumsy cover-up efforts soon put an interfering inspector hot on their trail.",fr,"[35, 53, 80]"
1078600,Marked Men: Rule + Shaw,2025-01-22,4.0275,6.626,187,"Shaw Landon has loved Rule Archer from the moment she laid eyes on him. Rule, a fiery-tempered rebel tattoo artist, doesn’t have time for a good girl pre-med student like Shaw — even if she’s the only one who can see the person he truly is. She lives by other people’s rules; he makes his own. But a short skirt, too many birthday cocktails, and spilled secrets lead to a night neither can forget. Now, Shaw and Rule must figure out how a girl like her and a guy like him are supposed to be together without destroying their love…or each other.",en,"[10749, 18]"
1321439,The Wrong Paris,2025-09-11,4.0249,6.681,268,"Dawn thinks she's joining a dating show in Paris, France, only to land in Paris, Texas. She has an exit plan — until sparks fly with the cowboy bachelor.",en,"[10749, 35]"
1276073,Bullet Train Explosion,2025-04-23,3.9976,6.864,279,"When panic erupts on a Tokyo-bound bullet train that will explode if it slows below 100 kph, authorities race against time to save everyone on board.",ja,"[28, 53, 80, 18]"
1352755,Maintenance Required,2025-10-07,3.9949,5.97,148,"Charlie, the fiercely independent owner of an all-female mechanic shop, is forced to reevaluate her future when a flashy corporate competitor moves in across the street. Seeking comfort, she turns to an anonymous online confidant - unaware she's confiding in Beau, the very rival threatening her business. As sparks fly both online and off, the truth threatens to blow everything apart.",en,"[10749, 35]"
1317088,The Assessment,2025-03-21,3.9109,6.851,367,"In a climate change-ravaged world, a utopian society optimizes life, including parenthood assessments. A successful couple faces scrutiny by an evaluator over seven days to determine their fitness for childbearing.",en,"[878, 18, 53]"
1265344,Swiped,2025-09-09,3.8793,6.521,140,Whitney Wolfe uses extraordinary grit and ingenuity to break into the male-dominated tech industry.,en,"[36, 18]"
1412113,Squid Game: Making Season 2,2025-01-02,3.8568,8.445,435,"From set designs to character arcs, get exclusive cast and director interviews on how Season 2 of the globally most-watched series was brought to life.",ko,[99]
1397832,A Widow's Game,2025-05-30,3.8558,6.267,243,"When a man is found dead, the investigation shatters his widow's perfect facade and exposes a hidden double life in this thriller based on real events.",es,"[53, 9648]"
1244944,The Woman in the Yard,2025-03-27,3.691,5.678,369,"In the aftermath of her husband's death, widow Ramona's struggle to raise her two kids is hindered by the arrival of a mysterious woman with supernatural abilities.",en,"[27, 53]"
257094,Holland,2025-03-09,3.6391,5.387,462,"Teacher Nancy's life with her husband in Holland, Michigan, tumbles into a twisted tale when she and a colleague become suspicious of a secret.",en,"[53, 9648]"
1203329,The Witcher: Sirens of the Deep,2025-02-10,3.5218,6.815,248,"When human sailors are attacked by mysterious creatures of the deep, only one person can stop the war between land and sea: the Witcher, Geralt of Rivia.",en,"[16, 14, 28]"
1001414,Fear Street: Prom Queen,2025-05-23,3.4928,5.364,515,"Who will be voted queen at Shadyside High's 1988 prom? For underdog Lori, competition is cutthroat even before someone starts killing off the candidates.",en,"[27, 9648]"
1202479,Opus,2025-03-13,3.4697,5.713,190,"A young writer is invited to the remote compound of a legendary pop star who mysteriously disappeared thirty years ago. Surrounded by the star's cult of sycophants and intoxicated journalists, she finds herself in the middle of his twisted plan.",en,"[27, 9648, 53]"
1272166,Ballad of a Small Player,2025-10-15,3.413,5.808,252,"Amid the glittering casinos of Macau, a gambler running from his past—and his debts—becomes fascinated by an enigmatic woman at the baccarat table.",en,"[80, 18]"
1388366,Popeye the Slayer Man,2025-03-21,3.2702,5.699,146,"A curious group of friends sneak into an abandoned spinach canning factory to film a documentary on the legend of the ""Sailor Man,"" who is said to haunt the factory and local docks.",en,[27]
1020414,Peter Pan's Neverland Nightmare,2025-01-13,3.238,5.738,204,"Wendy Darling strikes out in an attempt to rescue her brother Michael from the clutches of the evil Peter Pan who intends to send him to Neverland. Along the way she meets a twisted Tinkerbell, who is hooked on what she thinks is fairy dust.",en,"[27, 53, 14]"
1114894,Star Trek: Section 31,2025-01-15,3.0866,4.785,330,Emperor Philippa Georgiou joins a secret division of Starfleet tasked with protecting the United Federation of Planets and faces the sins of her past.,en,"[878, 12, 28]"
1319965,All of You,2025-09-26,2.9095,6.181,124,"Laura and Simon have been best friends since college. Over the years, they've realized their bond is more than platonic. Can they—and should they—risk everything to explore a love that has existed all along?",en,"[10749, 18]"
996821,You're Cordially Invited,2025-01-29,3.0299,5.805,416,"When two weddings are accidentally booked on the same day at the same venue, each bridal party is challenged with preserving their family's special moment while making the most of the unanticipated tight quarters. In a hilarious battle of determination and grit, the father of the bride and sister of the other bride chaotically go head-to-head as they stop at nothing to uphold an unforgettable celebration for their loved ones.",en,"[35, 10749]"
1291712,The Tasters,2025-03-27,2.565,6.644,180,"The film follows in the wake of young Rosa who flees bomb-stricken Berlin in the autumn of 1943 and heads to a small, isolated village near the eastern border. This is where her in-laws live and where her husband, who’s deployed on the front, has advised she take shelter until the war ends and he returns. Rosa soon discovers that this seemingly sleepy village conceals a secret: in the forest bordering the hamlet is Hitler’s headquarters, the Wolf’s Lair.",de,"[18, 36]"
1205656,Hallow Road,2025-04-16,2.891,6.414,122,Two parents enter a race against time when they receive a distressing late-night phone call from their daughter after she caused a tragic car accident.,en,"[9648, 53, 27]"
1086497,The Penguin Lessons,2025-03-27,3.1008,7.1,107,"In 1976, as Argentina descends into violence and chaos, a world-weary English teacher regains his compassion for others thanks to an unlikely friendship with a penguin.",en,[18]
1353117,Home Sweet Home: Rebirth,2025-03-20,2.8195,5.891,110,"When a city is overrun with a demonically-possessed crowd, a cop must find the source of evil to save his family.",en,"[27, 14, 53, 9648, 28]"
1517772,Unknown Number: The High School Catfish,2025-08-28,3.2013,6.791,184,"Vulgar, taunting texts blow up the phones of a teen and her boyfriend. Who's sending them — and why? This twisty documentary reveals the shocking answer.",en,[99]
1097311,Echo Valley,2025-06-13,2.4419,6.463,323,"Kate lives a secluded life—until her troubled daughter shows up, frightened and covered in someone else's blood. As Kate unravels the shocking truth, she learns just how far a mother will go to try to save her child.",en,"[53, 18]"
1212142,Kinda Pregnant,2025-02-04,2.6443,5.581,296,"When Lainy's plan to settle down and start a family falls apart, she puts on a fake baby bump, tells a lie — and accidentally falls for her dream guy.",en,"[35, 10749]"
1235304,Colours of Time,2025-05-22,2.5654,7.582,176,"United by the unexpected inheritance of a house in Normandy, four estranged cousins discover their family history by retracing their ancestor's steps.",fr,"[18, 35]"
1288328,The Illusion,2025-01-16,2.3039,6.817,115,"1860. Giuseppe Garibaldi began from Quarto the adventure of the Thousand surrounded by the enthusiasm of the young idealists who had come from all regions of Italy, and with his loyal group of officers, among whom a new profile stands out, that of Palermo Colonel Vincenzo Giordano Orsini. Among the many militiamen recruited were two Sicilians, Domenico Tricò, a farmer who had emigrated to the North, and Rosario Spitale, an illusionist. Having landed in Sicily, at Marsala, the Thousand begin fighting with the Bourbon army, whose numerical preponderance is immediately evident. Under these conditions, it appears almost impossible for the general to breach the enemy defense and penetrate Palermo. But when he is almost forced to retreat, Garibaldi devises an ingenious plan.",it,"[18, 35, 36]"
1254624,Night Always Comes,2025-08-15,2.9454,6.059,229,"Facing eviction in a city her family can no longer afford, a woman plunges into a desperate and increasingly dangerous all-night search to raise $25,000.",en,"[53, 18, 80]"
850920,The Parenting,2025-03-12,2.3376,6.046,141,"Boyfriends Josh and Rohan plan a weekend getaway to introduce their parents, only to discover that their rental is home to a 400-year-old poltergeist.",en,"[27, 35]"
970947,The Shrouds,2025-04-03,2.2901,5.81,189,"Inconsolable since the death of his wife, Karsh, a prominent businessman, invents a revolutionary and controversial technology that enables the living to monitor their dear departed in their shrouds. One night, multiple graves, including that of Karsh’s wife, are desecrated, and he sets out to track down the perpetrators.",en,"[878, 53, 27]"
1145725,Tyler Perry's Duplicity,2025-03-19,3.0815,6.547,150,High-powered attorney Marley faces her most personal case yet when she is tasked with uncovering the truth behind the murder of her best friend Fela’s husband. With the help of her boyfriend – a former cop turned private investigator – Marley’s search for what really happened leads her down a treacherous maze of deception and betrayal.,en,"[53, 18]"
1210938,Revelations,2025-03-20,2.3102,6.373,185,A pastor who believes in divine revelation and a detective haunted by visions pursue a missing person case — exposing their own demons in the process.,ko,"[53, 80, 9648]"
1232933,Fear Below,2025-05-02,2.3699,6.346,130,A rag-tag team of divers attempting to salvage a sunken car from a river are thwarted by a highly aggressive bull shark.,en,"[27, 28, 12, 53]"
1204892,Picture This,2025-03-05,2.2817,6.0,150,"Single and without a man on the horizon, Pia runs a failing photography studio in London with her best friend Jay. As her sister Sonal prepares for marriage and her mother Laxmi urges her to partner up, a spiritual guru predicts Pia will meet the love of her life among her next five dates. With her family intervening, Pia embarks on a hilarious yet heartfelt quest for love.",en,"[10749, 35]"
1312157,Somebody to Love,2025-02-20,1.9609,7.2,527,"How much do we really know about ourselves when we make a decision? What if there are multiple versions of our I within us, each with something to say?",it,"[35, 10749]"
1400782,The Perfect Neighbor,2025-10-10,2.3929,6.776,154,"Police bodycam footage reveals how a long-running neighborhood dispute turned fatal in this documentary about fear, prejudice and Stand Your Ground laws.",en,"[99, 53, 80]"
765897,The Unbreakable Boy,2025-02-20,2.2295,7.7,120,"When Scott and Teresa LeRette learn that their son Austin is both autistic and has brittle bone disease, they initially worry for their son’s future. But with Scott’s growing faith and Austin’s incredible spirit, they become 'unbreakable', finding joy, gratitude, and courage even in the most trying times.",en,"[10751, 18]"
850439,The Damned,2025-01-03,2.0369,6.123,126,"In the 19th century, a young widow named Eva manages a remote winter fishing outpost in an Arctic bay, which she inherited after her husband, Magnus, was shipwrecked. The nearest settlement is three days' march away and inaccessible due to deep snow on the mountain trails. The outpost faces a harsh and brutal winter with rapidly dwindling supplies. Eva and her crew are already living on bait as their fishing catch declines. One morning on the beach, they witness a Basque whaling ship sinking far out near the cliffs known as ""the Teeth,"" which rise steeply from the sea. Eva now faces an impossible decision, as any attempt to rescue the survivors risks depleting the last supplies for her and her men even faster.",en,"[27, 18, 9648]"
1093237,Hurry Up Tomorrow,2025-05-14,2.3168,5.156,141,A musician plagued by insomnia is pulled into an odyssey with a stranger who begins to unravel the very core of his existence.,en,"[10402, 53, 18]"
1127674,The Forbidden City,2025-03-08,2.7268,7.036,278,In the suburbs of Rome two very different souls intersect. One is the son of a restaurant owner who disappeared with his lover. The other is a young mysterious woman who has arrived from China in search of her missing sister.,it,"[28, 10749, 18]"
1269208,Wall to Wall,2025-07-17,1.9968,6.171,219,"A man who poured his life savings into a new apartment discovers its walls are full of disturbing noises, hostile neighbors and unsettling secrets.",ko,"[53, 18]"
1313144,The Piano Accident,2025-07-02,2.2907,6.205,112,"Social media sensation Magalie, known for posting shocking content, suffers a serious accident while filming one of her videos. She retreats to the mountains, accompanied by her assistant. Her peace is disrupted when a journalist begins blackmailing her.",fr,[35]
1388694,The Calendar Killer,2025-01-15,2.668,6.242,236,"Klara is going to die today unless she kills her husband instead. The Calendar Killer has given her that impossible choice. When Jules starts his night shift at a telephone safety helpline for lonely women on their way home, Klara's call reaches him. He soon becomes her last hope for survival and races against time to save her.",de,"[80, 53]"
1252377,La Dolce Villa,2025-02-12,1.4594,6.273,200,"When his daughter decides to buy a crumbling Tuscan villa, Eric rushes to Italy to talk her out of it — and instead finds beauty, romance and new purpose.",en,"[10749, 35]"
1277884,Leave One Day,2025-05-13,1.6078,6.363,157,"Cécile is about to open her own gourmet restaurant, finally making her dream come true, when suddenly her father has a heart attack and she is called back to the village where she was born. Far from the hubbub of Paris life, she runs into her teenage crush. The memories come flooding back, destabilizing her certainties.",fr,"[18, 35, 10402]"
1096642,The Ties That Bind Us,2025-02-19,1.434,7.194,180,"A young single father trying to find the strength to love. A feminist librarian, single by conviction, who’s decided that she won’t be a mother. A six-year-old child trying to find a place in a new family structure. By revealing their aspirations, their fears, their choices, Carine Tardieu depicts different ways in which humans create families.",fr,[18]
1388808,Into the Deep,2025-01-23,1.7469,5.698,111,"Divers searching for sunken treasure witness the murder of drug dealers by modern-day pirates, but a killer great white is determined not to let any of them escape its waters.",en,"[27, 28, 53]"
1361622,Honeymoon Crasher,2025-02-11,1.9948,5.605,152,"When his fiancée dumps him at the altar for her ex, a young man is left with no alternative but to go on his romantic honeymoon with his mother.",fr,[35]
1418522,Delicious,2025-02-18,1.3578,4.845,155,"During their vacation in the French countryside, a wealthy German family becomes entangled with a young hotel worker harboring sinister intentions.",de,"[53, 18]"
1302151,Mesa de regalos,2025-01-16,1.3082,8.56,100,"Nicolás and Antonia are two inseparable friends who are far from the emotional and professional stability that all their acquaintances have achieved. After attending countless weddings, they come up with a plan as bold as it is ingenious: to fund their dreams by organizing their own fake wedding! They announce their ""secret love,"" plan a big celebration, and at the crucial moment, Antonia is to leave Nicolás standing at the altar. Confident that the scandal will discourage guests from claiming their gifts, they plan to split the loot. However, unexpected feelings begin to arise, which could complicate their brilliant plan.",es,[35]
1212121,Latin Blood – The Ballad of Ney Matogrosso,2025-05-01,1.0551,8.129,128,"From a repressive childhood to artistic revolution, Ney Matogrosso transforms Brazil's stages — and himself — through music, creativity and inner fire.",pt,"[18, 10402]"
1426680,Our Times,2025-06-09,1.4515,6.675,114,"Husband and wife Nora and Héctor's scientific breakthrough lets them time travel from 1966 to 2025. As Héctor struggles, Nora thrives—but at what cost?",es,"[878, 10749, 35]"
1397854,The Love Scam,2025-01-01,1.697,6.386,132,"Drowning in debt, two brothers concoct a plan to scam a wealthy heiress and save their home in Naples — but unexpected love soon complicates the scheme.",it,"[35, 10749]"
1137759,God Save the Tuches,2025-02-05,1.3402,5.063,142,"When Jeff and Cathy’s grandson Jiji is selected for a training camp with Arsenal, it’s a dream opportunity for the whole family to head over to England and meet the royal family.",fr,[35]
1300607,Lucca's World,2025-01-30,1.0798,7.329,181,"Determined to help her son, who has cerebral palsy, Bárbara takes her family to India for an experimental treatment.",es,[18]
1301072,McWalter,2025-09-12,1.2224,5.034,103,"McWalter, a legendary American elite agent, is falsely accused of a series of attacks all around the globe. Determined to clear his name, he goes on the run to solve the mystery, thwart a earthwise conspiracy, and save the world…",fr,"[28, 12, 35]"
1118848,The Quiet Son,2025-01-22,1.3921,6.492,126,"Pierre, a devoted father in his 50s, raises his two sons alone. When Louis, the youngest, leaves home to attend the Sorbonne in Paris, Fus, slightly older and not as successful academically, becomes more and more secretive. Driven by a fascination for violence, he gets entangled in far-right extremist groups, at the very opposite of his father’s values. Between them, there is love and hate, until tragedy happens.",fr,[18]
1426306,Titan: The OceanGate Submersible Disaster,2025-06-06,1.2897,7.07,143,OceanGate's Titan tourist submersible imploded in 2023 on a deep-sea dive to the Titanic. This documentary details how a bold vision ended in tragedy.,en,"[99, 18]"
1107215,Once Upon My Mother,2025-03-19,0.9419,6.94,200,"In 1963, Esther gives birth to Roland, the youngest of a large family. Roland is born with a club foot that prevents him from standing. Against everyone's advice, she promises her son that he will walk like the others and that he will have a fabulous life. From then on, Esther will do everything in her power to keep this promise. Through decades of trials and miracles of life, this film is the story of a true, funny and moving story, that of an incredible destiny and the greatest love there is: that of a mother for her child.",fr,"[18, 35]"
1484253,Trainwreck: Poop Cruise,2025-06-23,0.9213,5.846,107,"An engine fire leaves 4,000 passengers stranded at sea without power and plumbing in this wild documentary about the infamous ""poop cruise"" of 2013.",en,"[99, 18]"
1469239,Karol G: Tomorrow Was Beautiful,2025-04-30,0.8716,7.883,116,"Karol G pulls back the curtain on her rise to stardom while navigating a sold-out stadium tour, creating new music and releasing a new album.",es,"[99, 10402]"
1386877,I Am the End of the World,2025-01-09,0.6133,4.942,225,"Forced to come back to Palermo to take care of his elderly parents, a deadpan driver-for-hire takes advantage of the situation to get back at the rigid authority figures who ruined his teenage years.",it,[35]
